date,U向分量风/m/s,V向分量风/m/s,2m气温/K,表面气压/Pa,地表温度/K,潜热通量/ W/(m^2),感热通量/ W/(m^2),相对湿度/%,大气边界层高度/m
2024/12/12 6:00,-0.97239685,-3.4108276,283.71436,102496.06,283.67163,-336272,-200411,58.1,1016.8638
2024/12/12 7:00,-1.0304718,-3.0243073,283.08105,102460.31,283.42505,-188502,-53538,60.6,1019.06885
2024/12/12 8:00,-1.3497925,-2.367981,282.12134,102425.875,282.6953,-144382,-5359,67.4,919.7246
2024/12/12 9:00,-1.4461823,-1.6684875,281.78882,102472.125,281.46777,-67973,44442,67,573.6802
2024/12/12 10:00,-1.4801025,-1.6483307,282.08887,102524.31,281.17944,-48263,41869,68.2,467.2036
2024/12/12 11:00,-1.4687958,-1.5019684,281.9663,102589.375,281.1919,-47493,48119,67.6,529.0952
2024/12/12 12:00,-1.2197723,-2.1377106,281.55884,102642.81,280.86523,-49412,37749,69.2,501.12158
2024/12/12 13:00,-1.4378815,-2.355545,281.20654,102641.5,280.64136,-52283,26425,70.2,485.08813
2024/12/12 14:00,-1.4642487,-1.977066,280.93237,102606,280.32764,-51916,13920,71.4,421.2251
2024/12/12 15:00,-0.98210144,-1.7499695,280.4829,102625.69,280.0786,-45266,13622,73,349.06836
2024/12/12 16:00,-0.54145813,-1.7147064,280.22412,102666.125,279.9817,-37321,7948,76.3,294.75073
2024/12/12 17:00,-0.26530457,-1.128479,279.77075,102609.25,279.69458,-28223,3749,80.3,204.293
2024/12/12 18:00,0.36024475,-1.5067596,280.41577,102585.44,279.39478,-33113,4052,74.7,169.07845
2024/12/12 19:00,1.0061188,-1.742569,280.29004,102597.25,279.45508,-54819,-2468,75.2,195.19565
2024/12/12 20:00,1.1977844,-1.4815063,280.07715,102594.625,279.3335,-62717,4962,76.5,218.25601
2024/12/12 21:00,1.4209442,-1.6163025,279.9956,102638.44,279.13696,-67624,11012,77.3,243.16312
2024/12/12 22:00,1.2698212,-0.9911041,279.68286,102591.44,279.11133,-61566,8709,84.8,188.04298
2024/12/12 23:00,1.0397034,-0.23225403,279.5044,102595.375,278.9375,-29151,1076,86,100.71571
2024/12/13 0:00,1.9739227,-0.45758057,279.91675,102666.75,280.36255,-59386,74,87.4,241.11789
2024/12/13 1:00,2.7509918,-0.74760437,280.62793,102759,281.11646,-205502,-74845,80,545.3479
2024/12/13 2:00,2.6868439,-0.8840332,281.6775,102745.06,281.44946,-246043,-99234,70.7,647.3274
2024/12/13 3:00,3.92807,-1.8945618,281.6919,102661.125,283.02637,-263182,-159722,72,907.0178
2024/12/13 4:00,4.916855,-3.653885,281.91602,102666.31,284.77563,-321340,-291006,72.3,1192.8098
2024/12/13 5:00,4.701584,-3.885666,282.05933,102564.875,283.75488,-239519,-164852,69.1,1265.1487
2024/12/13 6:00,4.6691895,-4.1111145,282.5835,102547.44,283.7102,-331520,-321722,63.1,1429.436
2024/12/13 7:00,4.343506,-4.5511017,282.479,102567.75,283.03296,-250741,-91577,61,1470.5693
2024/12/13 8:00,3.5172424,-4.0415344,281.93042,102606.06,282.0603,-174416,-6127,59.1,1582.3921
2024/12/13 9:00,2.7763672,-3.5159912,281.94165,102681.44,281.08447,-112987,45047,58.8,1632.7224
2024/12/13 10:00,2.7379303,-2.520752,280.9973,102812.81,280.49316,-80610,67495,59.5,879.9302
2024/12/13 11:00,2.4054565,-3.3795624,280.81226,102880.5,280.10278,-71872,74172,61,919.8718
2024/12/13 12:00,2.239914,-3.8697357,280.57275,102900.875,279.8733,-64032,83820,63.1,951.89136
2024/12/13 13:00,2.4630737,-3.8670044,280.36035,102963.44,279.1145,-62685,72181,64.9,915.14014
2024/12/13 14:00,2.7216492,-4.2881317,279.29785,103081,278.78003,-55687,94704,70.1,921.2251
2024/12/13 15:00,2.4568176,-4.112793,278.8274,103115.19,277.92383,-50926,111479,73,822.50244
2024/12/13 16:00,2.3884583,-4.1708527,278.58936,103148.94,277.14868,-50787,113352,73.8,739.09595
2024/12/13 17:00,2.219284,-4.2187653,277.62988,103194.44,276.67358,-50063,104949,76.2,684.6548
2024/12/13 18:00,1.944809,-4.1922913,277.60986,103157.19,276.2102,-49918,94051,76,631.2175
2024/12/13 19:00,2.1181946,-4.404434,277.25513,103201,276.07666,-54214,61021,78.2,621.0154
2024/12/13 20:00,2.0596924,-4.35289,276.4568,103241.94,275.61133,-57527,56395,77.5,611.3401
2024/12/13 21:00,2.03096,-4.0968323,276.2854,103250.81,275.23853,-60402,52725,76.2,582.02466
2024/12/13 22:00,2.3847504,-3.3906403,276.1687,103343.125,275.30127,-60888,63578,74.4,515.0874
2024/12/13 23:00,2.3131409,-3.8083649,276.1328,103366.94,275.052,-63484,56834,71.2,512.6399
2024/12/14 0:00,2.587677,-3.9095612,276.35327,103438.44,276.8755,-105074,-30463,69.5,539.9695
2024/12/14 1:00,2.7043762,-4.167465,276.81616,103430.625,279.03564,-211497,-238868,64.9,614.4519
2024/12/14 2:00,3.0263977,-4.310684,279.03247,103467,280.9995,-328285,-474547,49.6,800.1843
2024/12/14 3:00,3.2465057,-4.13649,279.16284,103447.06,282.36865,-425817,-636886,46.9,909.20825
2024/12/14 4:00,3.6856842,-3.9118347,279.1975,103336.375,282.86572,-487688,-716774,46.4,996.41235
2024/12/14 5:00,3.9821014,-4.1046143,279.79102,103240.625,282.73975,-501742,-698925,40.6,1064.2285
2024/12/14 6:00,3.948532,-4.1322327,279.6438,103130.31,281.8994,-468101,-576202,41.7,1080.9629
2024/12/14 7:00,3.7937622,-3.8879547,279.40283,103108.125,280.60156,-390345,-373791,43.2,1060.9529
2024/12/14 8:00,3.4347076,-3.4518738,278.1494,103109.375,278.7732,-271336,-125668,47.7,1018.4385
2024/12/14 9:00,2.425888,-2.0098877,277.99414,103149.81,276.41675,-126727,61424,47.6,734.751
2024/12/14 10:00,2.1022797,-0.98417664,276.3457,103181.125,274.88306,-70008,70807,58.8,281.11743
2024/12/14 11:00,2.08078,-1.153122,276.35034,103224.19,274.5437,-61203,57118,59.7,259.15283
2024/12/14 12:00,2.1757355,-0.8874359,276.12256,103220.69,274.02783,-55606,59530,61.7,233.75928
2024/12/14 13:00,2.331955,-1.0534668,275.86743,103232.69,274.05273,-49370,58300,64,243.61229
2024/12/14 14:00,2.240509,-1.1101074,274.90894,103254.44,273.82935,-44557,54458,71.5,253.5798
2024/12/14 15:00,2.1782684,-1.095581,274.82373,103226.31,273.51904,-40598,50697,73.3,244.59442
2024/12/14 16:00,2.1408234,-1.1209717,274.55396,103193.81,273.26807,-36987,46269,76.2,243.1102
2024/12/14 17:00,2.125534,-1.0587616,273.34912,103155.75,273.01196,-32538,40549,82.9,232.08801
2024/12/14 18:00,2.0871124,-0.83473206,273.18335,103132.25,272.61426,-29333,36827,83.8,201.21635
2024/12/14 19:00,2.1740723,-0.68214417,273.1172,103121.19,272.37524,-31244,45645,84.7,182.56609
2024/12/14 20:00,2.2145386,-0.546463,272.5869,103095.25,272.15405,-31191,45981,87.3,165.60316
2024/12/14 21:00,2.2448273,-0.4507904,272.43433,103075.69,271.93945,-31231,46955,88.1,154.37616
2024/12/14 22:00,2.2672882,-0.1437378,273.59375,103078.125,271.79517,-31646,48383,82.9,134.73741
2024/12/14 23:00,2.2806854,0.02986145,273.72534,103090.19,271.77148,-32354,48812,80.2,128.58961
2024/12/15 0:00,3.0931396,0.20581055,274.75977,103158.44,275.5786,-63581,5460,74.7,226.05846
2024/12/15 1:00,3.036026,-0.35333252,276.06323,103115,279.3064,-166846,-146491,63.8,476.531
2024/12/15 2:00,3.5572968,-1.1643066,280.23413,103112.25,281.81934,-310241,-337706,45.1,888.23584
2024/12/15 3:00,3.7040253,-2.0516357,280.54956,103057,283.3313,-440906,-489826,38.2,1047.572
2024/12/15 4:00,3.664322,-2.4724884,280.7527,102940.125,284.0254,-520829,-564935,36.4,1183.9197
2024/12/15 5:00,3.5592651,-2.48909,282.3025,102872.5,284.09668,-541636,-539576,28.6,1255.3564
2024/12/15 6:00,3.3735962,-2.4427948,282.38208,102799.31,283.44434,-503980,-413865,28.1,1271.446
2024/12/15 7:00,3.1160278,-2.1982574,282.14185,102780.375,282.0332,-420066,-227262,28.3,1211.0996
2024/12/15 8:00,2.054535,-1.3917999,280.63135,102780.06,279.864,-273313,-16497,35.5,997.9297
2024/12/15 9:00,1.730072,-0.70973206,279.95264,102773.44,275.27002,-80968,43862,37.6,192.97429
2024/12/15 10:00,1.3809967,-0.5414734,277.9292,102786.375,274.11426,-29201,20545,46.4,56.3768
2024/12/15 11:00,1.2370758,-0.30618286,277.71826,102836.125,273.24707,-22581,9174,47.1,31.600922
2024/12/15 12:00,1.2758484,0.016143799,278.13843,102826.125,272.66772,-16694,2149,44.6,22.968903
2024/12/15 13:00,1.5959473,0.37965393,276.7837,102815,272.30933,-14047,9718,50,26.391693
2024/12/15 14:00,1.9425812,0.643692,273.36597,102843.625,272.14697,-14196,16234,70.6,37.71466
2024/12/15 15:00,1.8928223,0.76452637,272.99683,102809,272.2019,-18508,28895,74.3,46.772736
2024/12/15 16:00,1.8630371,0.7386322,272.84546,102752.375,272.11792,-20927,40405,76.3,53.431824
2024/12/15 17:00,1.9272919,0.822937,272.7622,102742.5,272.3064,-22360,55161,77.5,61.471832
2024/12/15 18:00,1.9002533,0.7435608,272.8999,102725.75,272.0901,-22452,60453,76.7,64.45053
2024/12/15 19:00,1.9559174,0.6589203,272.7998,102705.94,271.75,-23371,63208,77.8,61.144775
2024/12/15 20:00,2.125,0.44378662,271.83032,102690.94,271.58667,-23203,51839,82.4,60.478363
2024/12/15 21:00,2.3421936,0.3829651,271.7307,102695.94,271.26245,-23051,45257,83,57.331223
2024/12/15 22:00,2.1651,0.46847534,272.30835,102733.19,270.99146,-21328,29192,83.1,52.716904
2024/12/15 23:00,2.2116394,0.50390625,272.40308,102742.375,270.77563,-18974,15363,81.7,48.77568
2024/12/16 0:00,1.7649689,1.0618439,274.11963,102773.44,275.48462,-40498,-4680,77,53.924347
2024/12/16 1:00,1.3124237,0.7872162,275.97803,102730.94,280.29932,-133577,-109754,70.8,113.94884
2024/12/16 2:00,1.625473,0.6904602,281.79443,102721.25,283.77173,-279846,-234133,44.7,351.63403
2024/12/16 3:00,2.2458344,0.39640808,282.6443,102658.94,285.7207,-430165,-345993,41.8,601.3606
2024/12/16 4:00,2.7016754,-0.1035614,283.16235,102567.69,286.69678,-521558,-414950,39.6,1004.3379
2024/12/16 5:00,2.8961487,-0.817749,285.51074,102454.125,286.66504,-554439,-398994,27.8,1134.0095
2024/12/16 6:00,2.7318878,-1.1238251,285.4773,102407.69,285.94946,-513735,-300894,27.6,1178.96
2024/12/16 7:00,2.323059,-1.1389923,285.45166,102398.75,284.4192,-410572,-139479,28.7,1122.2407
2024/12/16 8:00,0.9886017,-0.36476135,283.06543,102406.375,281.9143,-218845,16734,44.5,331.93823
2024/12/16 9:00,0.43113708,-0.23832703,282.82544,102440.125,276.2202,-18172,14734,40.1,27.883606
2024/12/16 10:00,-0.62997437,-0.08616638,280.45386,102455.69,275.14478,-5395,15725,50.8,14.944844
2024/12/16 11:00,-1.1548157,0.1026001,279.18286,102507.06,274.26904,-6109,13419,56,15.349326
2024/12/16 12:00,-1.2798767,0.28477478,277.94214,102510.81,273.60205,-6005,14696,62,16.883606
2024/12/16 13:00,-1.3029175,0.50483704,276.8557,102518.19,273.09155,-5227,16132,67.1,19.185257
2024/12/16 14:00,-1.0127869,0.73539734,275.49756,102574.19,272.70776,-4405,16455,76.8,22.26059
2024/12/16 15:00,-0.6418762,0.81362915,275.42456,102578.25,272.38257,-3207,16515,79.4,23.636887
2024/12/16 16:00,-0.24980164,0.7904663,275.20044,102558.625,272.06665,-1976,16021,81.8,23.31334
2024/12/16 17:00,-0.002807617,0.72543335,274.41333,102519.875,271.7671,-920,14894,87.2,22.18158
2024/12/16 18:00,0.53593445,0.65127563,274.40942,102545.19,271.4873,-332,13244,87.7,21.011429
2024/12/16 19:00,1.0311737,0.59757996,274.44287,102551.125,271.25903,523,14158,88.2,21.272278
2024/12/16 20:00,1.2652435,0.6517792,273.56128,102576.56,271.10718,-1095,13530,92.1,23.846252
2024/12/16 21:00,1.2933655,0.73890686,272.85815,102568.19,270.96167,-2002,13527,94.2,27.065277
2024/12/16 22:00,1.0437317,0.8509064,273.14624,102589.375,270.6831,-2595,13775,93.4,28.101837
2024/12/16 23:00,0.859375,0.80596924,273.78125,102621.31,270.69214,-3418,9364,91.7,28.00821
2024/12/17 0:00,0.9202423,1.8086853,274.3933,102655.94,276.2605,-17625,-6404,89.8,40.67726
2024/12/17 1:00,0.5895996,1.2976074,276.25806,102679.75,280.92603,-100324,-92958,84.4,73.132706
2024/12/17 2:00,0.52194214,1.266159,283.10645,102654.06,284.78052,-245009,-206078,58.4,157.38559
2024/12/17 3:00,0.85821533,1.1721649,284.29712,102617.31,287.2063,-399017,-294770,47.3,344.55908
2024/12/17 4:00,1.3204651,0.6220093,284.7544,102561.31,288.3545,-515689,-341134,41.1,615.2412
2024/12/17 5:00,2.0767365,-0.4429779,286.35352,102534.19,288.1809,-555508,-335417,33.2,874.3484
2024/12/17 6:00,1.8991547,-1.4512177,286.3943,102497.75,287.19556,-510973,-257220,33.3,962.9265
2024/12/17 7:00,1.4026794,-1.5157318,286.2461,102480.875,285.18457,-362523,-105813,34.4,870.0371
2024/12/17 8:00,0.7504883,-0.47070312,283.8191,102492.31,282.69995,-187896,19457,44,237.38503
2024/12/17 9:00,1.0038147,-0.81399536,282.81372,102554.81,278.6123,-36986,46075,53.2,79.23563
2024/12/17 10:00,1.0591583,-0.91889954,281.02832,102555,278.73657,-23680,67544,58.6,61.919296
2024/12/17 11:00,1.2775116,-0.90545654,280.5979,102641.81,278.11475,-24306,61245,59.9,60.848907
2024/12/17 12:00,1.3387909,-0.95295715,280.2334,102628.44,277.5796,-22594,56375,62,67.16803
2024/12/17 13:00,1.129303,-1.6114502,280.29028,102636.375,277.7693,-23272,61990,62,89.18715
2024/12/17 14:00,0.87609863,-1.9365387,278.70654,102677.69,276.98682,-21984,82081,71.1,108.070435
2024/12/17 15:00,0.3901062,-1.8330688,278.03418,102676.625,275.82886,-18712,91708,78,104.11578
2024/12/17 16:00,0.42366028,-2.0700836,277.511,102699.125,275.52002,-13206,82215,82.2,107.37047
2024/12/17 17:00,0.43052673,-1.9039307,276.49658,102742.44,275.05103,-6118,74520,85,106.49432
2024/12/17 18:00,0.495224,-1.9086151,276.36914,102753.44,274.73804,-1831,71003,85.5,107.32204
2024/12/17 19:00,0.719162,-1.8914795,276.0166,102773.94,274.50903,-4414,61861,84.3,111.3766
2024/12/17 20:00,0.98846436,-2.1566772,275.70532,102804.06,274.4629,-2173,68370,86.5,126.27171
2024/12/17 21:00,1.1187286,-2.4212952,275.7854,102810.69,274.489,-3044,81722,85.7,153.92184
2024/12/17 22:00,1.6340027,-1.6627045,276.4319,102848.44,274.36572,-3917,86451,86.4,128.81934
2024/12/17 23:00,1.8478241,-2.0738525,276.51343,102908.25,274.43677,-3707,84729,85.6,155.6993
2024/12/18 0:00,2.2990265,-2.8403778,277.14038,102977.44,277.32666,-38682,22718,83,230.5303
2024/12/18 1:00,1.8312225,-3.5689392,278.21582,102966.25,280.47314,-136789,-161630,79.1,357.30713
2024/12/18 2:00,1.712265,-4.00177,281.29346,103016.31,282.94507,-245219,-383480,68.2,531.32153
2024/12/18 3:00,1.8482361,-4.9073334,281.7854,103041.56,284.33862,-326866,-547111,63.6,899.63354
2024/12/18 4:00,2.4929657,-5.1493835,281.99854,102998,284.15308,-411467,-645015,60,1062.0647
2024/12/18 5:00,2.9588928,-5.58255,282.64258,102985.69,283.7827,-419195,-573939,49.7,1126.3042
2024/12/18 6:00,2.8859406,-5.9227753,282.20264,102985.5,282.44702,-359931,-433884,50.2,1108.8162
2024/12/18 7:00,2.6605682,-5.683563,282.1775,103026.25,281.5786,-348161,-328787,48.1,1114.7349
2024/12/18 8:00,1.9085541,-5.374817,280.56787,103070.125,280.04565,-221941,-99608,50.9,1148.5422
2024/12/18 9:00,0.87971497,-4.1014557,280.25586,103133.31,277.7705,-101384,83977,48.9,1072.7793
2024/12/18 10:00,0.56985474,-2.8495178,278.54126,103206.5,276.94287,-58330,104606,61.5,414.229
2024/12/18 11:00,-0.39489746,-3.9105835,278.09155,103249.5,277.04858,-55227,104179,63.5,624.98267
2024/12/18 12:00,-1.289032,-4.34758,278.02246,103292.56,276.60742,-61048,82075,61.9,774.07056
2024/12/18 13:00,-1.4714966,-4.042282,277.75415,103316.69,276.04712,-64991,96481,59.1,776.6472
2024/12/18 14:00,-0.89126587,-3.5393677,276.75488,103359.31,275.0503,-62661,110757,60.3,632.5039
2024/12/18 15:00,-0.07582092,-3.3344421,276.2234,103387.31,274.71387,-55876,91301,61,532.3506
2024/12/18 16:00,0.7489166,-3.1497192,275.8452,103373.875,274.17773,-50113,79838,61.9,457.88965
2024/12/18 17:00,1.1918945,-3.4994202,275.32544,103376.69,274.19678,-52003,76855,63.3,457.50366
2024/12/18 18:00,1.6039886,-3.6647034,275.46484,103404.375,274.17114,-56618,72532,63.4,465.59814
2024/12/18 19:00,1.6789398,-3.7541046,275.44678,103392.06,273.88892,-64055,51318,64.8,451.0984
2024/12/18 20:00,1.7190704,-3.9005127,274.9248,103355.375,274.0874,-64522,48080,68.6,440.72192
2024/12/18 21:00,1.6712341,-3.9033203,274.94897,103339.625,274.12012,-63107,40180,69.7,416.47217
2024/12/18 22:00,1.9582977,-3.2507782,275.53955,103377.875,274.02417,-58132,52964,66.4,341.66626
2024/12/18 23:00,1.5883331,-3.6010132,275.60376,103377.69,274.09766,-55185,49270,66.6,349.15332
2024/12/19 0:00,1.3437042,-3.9656982,275.88306,103391.06,275.77295,-79712,-14605,67.5,379.46216
2024/12/19 1:00,0.99783325,-4.5779877,276.4375,103361.375,278.09912,-149368,-185801,65.5,441.51733
2024/12/19 2:00,0.5034485,-4.655609,279.01465,103331.44,280.53467,-240939,-400247,56,546.33813
2024/12/19 3:00,0.057525635,-4.440277,279.61353,103238.19,282.38818,-313611,-518150,54.3,705.60425
2024/12/19 4:00,-0.42260742,-4.0243073,280.04248,103123.375,283.6753,-380677,-601308,53.3,925.25586
2024/12/19 5:00,-1.2893066,-3.4000092,281.06665,103011.06,284.17554,-386971,-545679,51.5,1231.0112
2024/12/19 6:00,-1.3921051,-2.794464,281.33105,102927.5,283.38745,-375808,-459665,49.7,1307.4475
2024/12/19 7:00,-1.4668579,-2.328598,281.31104,102878.94,281.9182,-270068,-237008,49.1,1266.6611
2024/12/19 8:00,-0.89390564,-2.1496277,280.5144,102876.69,280.42383,-154468,-53347,52.3,899.57007
2024/12/19 9:00,0.23728943,-1.369873,279.88086,102952.19,278.93164,-62795,14621,53.8,337.29468
2024/12/19 10:00,1.1450043,-0.9768982,278.6936,102975.31,278.08057,-35251,28196,60.7,115.91913
2024/12/19 11:00,0.7629852,-1.0106354,278.43848,102982.875,277.4182,-34263,29353,63.5,113.726685
2024/12/19 12:00,-0.24031067,-1.3925781,278.12085,102948.875,278.07446,-31076,22374,65.8,132.24716
2024/12/19 13:00,-1.0831146,-1.1506958,277.5393,102819.5,277.05908,-27621,21427,68.4,142.62904
2024/12/19 14:00,-1.3473816,-1.0850067,276.59985,102788.875,275.79346,-28357,17610,72.8,124.11435
2024/12/19 15:00,-0.70884705,-1.2197723,276.22046,102767.69,275.61475,-25557,17671,75,109.32793
2024/12/19 16:00,-0.45838928,-1.2518616,275.7649,102732.375,274.9768,-21284,14687,77.2,100.37094
2024/12/19 17:00,-0.89712524,-0.9905853,274.94824,102738.125,274.1399,-18794,9293,81.1,85.03241
2024/12/19 18:00,-1.7543945,-0.56677246,273.89722,102706.125,272.96948,-15741,9983,84.5,67.584335
2024/12/19 19:00,-1.9001007,-0.29219055,273.95264,102644.375,272.43823,-10698,10909,83.8,53.88997
2024/12/19 20:00,-1.7632599,-0.16407776,273.37817,102574.5,271.93774,-8959,7349,85.9,40.626755
2024/12/19 21:00,-0.6796112,-0.25793457,273.0481,102568.5,271.42065,-7064,4492,87,22.089981
2024/12/19 22:00,1.8171539,-0.12460327,273.08618,102621,271.40015,-6150,3000,91.2,34.88678
2024/12/19 23:00,2.0149994,0.10600281,272.1692,102602.5,271.21045,-5851,5096,95,38.236816
2024/12/20 0:00,1.6141357,0.5782776,273.92212,102690.625,275.7163,-20074,-21383,91.7,49.738297
2024/12/20 1:00,1.1043091,0.3086548,275.69165,102674.75,280.23145,-95402,-139301,84.3,141.40848
2024/12/20 2:00,1.2469025,0.63186646,280.92017,102687.94,283.4275,-225197,-282137,56.4,372.84814
2024/12/20 3:00,1.3070526,0.6230316,281.5415,102578.44,285.43823,-351209,-415782,52.4,699.02026
2024/12/20 4:00,1.7633362,-0.1257019,281.7798,102458.19,286.32837,-428452,-495877,50.9,911.9929
2024/12/20 5:00,2.3006134,-1.0469818,283.6748,102376.06,286.05786,-453231,-497697,41.2,1018.6416
2024/12/20 6:00,2.0217133,-1.5541077,283.8352,102278.94,285.2539,-418789,-404580,40.6,1014.24097
2024/12/20 7:00,1.6584473,-1.7954254,283.6621,102235.25,283.63354,-335886,-257942,40.4,944.39844
2024/12/20 8:00,1.1412811,-1.6492615,282.0105,102250.125,281.11084,-206662,-54785,46.7,633.4968
2024/12/20 9:00,0.7886963,-0.9519043,279.9497,102332.19,276.6897,-59150,47050,55.9,164.15468
2024/12/20 10:00,0.4478302,-0.94732666,277.28857,102340.5,275.58496,-19215,44595,69.7,71.16788
2024/12/20 11:00,-0.08418274,-0.93611145,277.31226,102353.19,274.60156,-13739,25952,69.2,53.01671
2024/12/20 12:00,-0.0664978,-0.6790161,278.10132,102387.69,273.81372,-11557,14483,64,33.59761
2024/12/20 13:00,-0.08001709,-0.37748718,277.73267,102340,273.2019,-10075,7622,64.2,21.573181
2024/12/20 14:00,0.8179321,-0.40888977,276.49536,102389.69,272.79736,-9081,5721,69.8,21.95346
2024/12/20 15:00,1.8626404,-0.592926,274.6731,102420.625,272.62305,-9125,9693,78.4,32.014893
2024/12/20 16:00,1.6535339,-0.8442993,274.63818,102458.44,273.12402,-10085,26608,79.4,54.3602
2024/12/20 17:00,1.9149933,-1.454956,275.2019,102460,273.8269,-11236,55260,79.3,100.42166
2024/12/20 18:00,2.06221,-2.0032043,276.0315,102514.69,274.23828,-13538,83216,78.9,173.36072
2024/12/20 19:00,1.9028778,-2.2471771,276.30493,102531.06,274.1775,-22584,103062,81.5,225.50346
2024/12/20 20:00,1.7363281,-2.2736511,275.6372,102561.19,273.93262,-24012,95541,82.8,256.78345
2024/12/20 21:00,1.7107544,-2.1935883,275.78882,102582.56,273.62305,-24012,84452,81,269.68433
2024/12/20 22:00,2.1860046,-2.067276,275.6316,102697.625,273.75757,-27190,85480,78.4,259.99585
2024/12/20 23:00,2.2393188,-1.9211426,275.8191,102755.19,273.57812,-30536,89371,76.2,268.88745
2024/12/21 0:00,2.8236847,-2.6162872,276.11597,102835.06,276.29077,-55126,19722,73.9,354.29688
2024/12/21 1:00,2.679779,-3.6281128,276.719,102826.06,279.24805,-141597,-175059,71.3,489.32544
2024/12/21 2:00,2.7891235,-4.2910004,280.18115,102901.94,281.44287,-247394,-412253,53.7,744.47266
2024/12/21 3:00,2.7187042,-4.598709,280.62305,102888.625,282.9673,-337764,-594249,50.8,1053.4993
2024/12/21 4:00,2.8335876,-5.22731,280.86548,102828.25,283.44385,-416660,-679439,44.7,1243.675
2024/12/21 5:00,3.115448,-5.3880157,281.47046,102786.19,283.24292,-459379,-653307,35,1336.4868
2024/12/21 6:00,3.3003387,-5.3103333,281.39404,102789.125,282.41235,-444131,-543149,33.6,1362.3315
2024/12/21 7:00,3.1486359,-5.344681,281.2256,102808.06,281.02173,-374429,-339111,34.4,1396.8506
2024/12/21 8:00,2.5248413,-4.7574005,279.6787,102809.19,279.13428,-271010,-88609,36.4,1408.3884
2024/12/21 9:00,1.8676758,-3.6053162,279.2776,102884.69,276.7732,-133721,108578,36.5,1186.2627
2024/12/21 10:00,1.6588287,-2.3213043,277.604,102961.56,275.66602,-73649,140976,42.2,446.12158
2024/12/21 11:00,1.1042175,-2.4534607,277.0686,102992.75,274.9048,-63622,127947,43.7,375.062
